Order_Number,Order_Date,Line_Item_Number,Quantity_Ordered,Price_Each,Sales,Status,Product_Category,Has_MSRP,Product_Code,Deal_Size,Customer_Name,Customer_ID,Customer_Status
10287,2019-08-30,9,124.0,296.21,24992.6,Shipped,Fresh Produce Vegetables,1,S12_4675,Small,WALMART,80949,Active
10377,2020-02-09,1,130.0,296.21,26207.07,Shipped,Fresh Produce Vegetables,1,S12_4675,Medium,WALMART,80949,Active
10258,2019-06-15,5,132.0,307.19,27607.81,Shipped,Pork,1,S18_1097,Medium,WALMART,80949,Active
10225,2019-02-22,1,146.0,293.15,26289.36,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,80949,Active
10287,2019-08-30,4,147.0,293.15,26512.06,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,80949,Active
10377,2020-02-09,2,114.0,293.15,20559.09,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,80949,Active
10422,2020-05-30,2,136.0,313.33,28950.65,Shipped,Fresh Produce Fruits,1,S18_1342,Medium,WALMART,80949,Active
10422,2020-05-30,1,146.0,260.11,26759.21,Shipped,Fresh Produce Fruits,1,S18_1367,Small,WALMART,80949,Active
10367,2020-01-12,1,173.0,287.14,29646.86,Shipped,Fresh Produce Vegetables,1,S18_1589,Small,WALMART,80949,Active
10155,2018-10-06,5,160.0,315.59,30416.06,Shipped,Beef,1,S18_1662,Medium,WALMART,80949,Active
10367,2020-01-12,3,146.0,308.06,30148.91,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,WALMART,80949,Active
10225,2019-02-22,5,132.0,292.78,23744.45,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,WALMART,80949,Active
10287,2019-08-30,8,122.0,292.78,21931.82,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,WALMART,80949,Active
10377,2020-02-09,4,155.0,292.78,27887.85,Shipped,Fresh Produce Vegetables,1,S18_1889,Small,WALMART,80949,Active
10287,2019-08-30,3,105.0,322.51,21980.58,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,WALMART,80949,Active
10377,2020-02-09,6,115.0,322.51,24120.5,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,WALMART,80949,Active
10367,2020-01-12,4,154.0,285.49,26047.94,Shipped,Fresh Produce Fruits,1,S18_2248,Large,WALMART,80949,Active
10281,2019-08-19,4,162.0,297.16,32070.69,Shipped,Pork,1,S18_2319,Medium,WALMART,80949,Active
10367,2020-01-12,5,106.0,258.5,18847.79,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,WALMART,80949,Active
10281,2019-08-19,7,113.0,297.2,20628.32,Shipped,Pork,1,S18_2432,Small,WALMART,80949,Active
10145,2018-08-25,14,149.0,289.57,26051.75,Shipped,Beef,1,S18_2581,Small,WALMART,80949,Active
10318,2019-11-02,9,110.0,289.57,19273.6,Shipped,Beef,1,S18_2581,Medium,WALMART,80949,Active
10339,2019-11-23,2,111.0,289.57,19398.76,Shipped,Beef,1,S18_2581,Small,WALMART,80949,Active
10145,2018-08-25,10,113.0,259.06,17607.76,Shipped,Poultry,1,S18_2625,Small,WALMART,80949,Active
10318,2019-11-02,5,166.0,259.06,25886.35,Shipped,Poultry,1,S18_2625,Small,WALMART,80949,Active
10339,2019-11-23,1,125.0,259.06,19538.1,Shipped,Poultry,1,S18_2625,Small,WALMART,80949,Active
10367,2020-01-12,7,114.0,337.6,24541.81,Shipped,Fresh Produce Fruits,1,S18_2795,Medium,WALMART,80949,Active
10287,2019-08-30,1,134.0,306.84,24749.65,Shipped,Fresh Produce Vegetables,1,S18_2870,Medium,WALMART,80949,Active
10155,2018-10-06,11,150.0,253.18,25621.65,Shipped,Dairy,1,S18_3029,Medium,WALMART,80949,Active
10372,2020-01-26,3,126.0,307.56,23597.03,Shipped,Fresh Produce Fruits,1,S18_3140,Medium,WALMART,80949,Active
10225,2019-02-22,2,144.0,326.89,29184.62,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,80949,Active
10281,2019-08-19,5,138.0,326.89,27978.33,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,80949,Active
10287,2019-08-30,5,114.0,326.89,23083.37,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,80949,Active
10377,2020-02-09,3,142.0,326.89,28704.08,Shipped,Fresh Produce Vegetables,1,S18_3232,Large,WALMART,80949,Active
10372,2020-01-26,5,123.0,280.04,20982.54,Shipped,Bread,1,S18_3259,Small,WALMART,80949,Active
10225,2019-02-22,12,116.0,262.07,19174.74,Shipped,Fresh Produce Vegetables,1,S18_3278,Medium,WALMART,80949,Active
10287,2019-08-30,15,136.0,262.07,22384.07,Shipped,Fresh Produce Vegetables,1,S18_3278,Medium,WALMART,80949,Active
10225,2019-02-22,11,141.0,293.09,29293.72,Shipped,Fresh Produce Vegetables,1,S18_3482,Medium,WALMART,80949,Active
10287,2019-08-30,14,130.0,293.09,27028.85,Shipped,Fresh Produce Vegetables,1,S18_3482,Medium,WALMART,80949,Active
10287,2019-08-30,2,146.0,272.35,26272.4,Shipped,Fresh Produce Vegetables,1,S18_3685,Medium,WALMART,80949,Active
10367,2020-01-12,6,156.0,272.35,28040.97,Shipped,Fresh Produce Vegetables,1,S18_3685,Medium,WALMART,80949,Active
10299,2019-09-30,3,134.0,292.59,25021.26,Shipped,Poultry,1,S18_3782,Small,WALMART,80949,Active
10155,2018-10-06,10,135.0,301.53,26037.57,Shipped,Fresh Produce Fruits,1,S18_3856,Medium,WALMART,80949,Active
10272,2019-07-20,5,104.0,266.33,18279.87,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,WALMART,80949,Active
10372,2020-01-26,6,130.0,266.33,22801.76,Shipped,Fresh Produce Vegetables,1,S18_4027,Large,WALMART,80949,Active
10367,2020-01-12,8,167.0,313.27,32608.36,Shipped,Fresh Produce Fruits,1,S18_4409,Small,WALMART,80949,Active
10372,2020-01-26,7,134.0,258.06,23481.27,Shipped,Fresh Produce Fruits,1,S18_4522,Medium,WALMART,80949,Active
10281,2019-08-19,10,147.0,344.53,32660.77,Shipped,Pork,1,S18_4600,Small,WALMART,80949,Active
10258,2019-06-15,4,144.0,230.13,20055.44,Shipped,Fresh Produce Fruits,1,S18_4668,Small,WALMART,80949,Active
10281,2019-08-19,14,139.0,230.13,19304.65,Shipped,Fresh Produce Fruits,1,S18_4668,Small,WALMART,80949,Active
10225,2019-02-22,14,128.0,311.11,24729.52,Shipped,Fresh Produce Vegetables,1,S18_4721,Medium,WALMART,80949,Active
10287,2019-08-30,17,129.0,311.11,24916.96,Shipped,Fresh Produce Vegetables,1,S18_4721,Medium,WALMART,80949,Active
10299,2019-09-30,2,141.0,311.11,27126.31,Shipped,Fresh Produce Vegetables,1,S18_4721,Large,WALMART,80949,Active
10367,2020-01-12,9,129.0,274.32,24533.99,Shipped,Fresh Produce Vegetables,1,S18_4933,Medium,WALMART,80949,Active
10367,2020-01-12,10,110.0,235.47,17064.38,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,WALMART,80949,Active
10145,2018-08-25,7,130.0,332.68,28733.97,Shipped,Poultry,1,S24_1578,Medium,WALMART,80949,Active
10299,2019-09-30,10,134.0,332.68,29800.06,Shipped,Poultry,1,S24_1578,Medium,WALMART,80949,Active
10318,2019-11-02,2,168.0,332.68,37307.53,Shipped,Poultry,1,S24_1578,Medium,WALMART,80949,Active
10339,2019-11-23,10,148.0,332.68,32748.62,Shipped,Poultry,1,S24_1578,Small,WALMART,80949,Active
10367,2020-01-12,11,141.0,248.24,18142.27,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,WALMART,80949,Active
10145,2018-08-25,16,116.0,254.16,19171.71,Shipped,Beef,1,S24_1785,Medium,WALMART,80949,Active
10339,2019-11-23,7,137.0,254.16,22731.17,Shipped,Beef,1,S24_1785,Small,WALMART,80949,Active
10367,2020-01-12,13,141.0,215.72,19677.46,Shipped,Fresh Produce Fruits,1,S24_1937,Small,WALMART,80949,Active
10145,2018-08-25,11,165.0,318.9,33048.1,Shipped,Poultry,1,S24_2000,Medium,WALMART,80949,Active
10318,2019-11-02,6,103.0,318.9,20560.98,Shipped,Poultry,1,S24_2000,Small,WALMART,80949,Active
10372,2020-01-26,8,133.0,339.28,29235.54,Shipped,Dairy,1,S24_2011,Medium,WALMART,80949,Active
10367,2020-01-12,12,131.0,239.33,18142.79,Shipped,Fresh Produce Fruits,1,S24_2022,Small,WALMART,80949,Active
10281,2019-08-19,6,104.0,332.57,22170.63,Shipped,Pork,1,S24_2300,Small,WALMART,80949,Active
10145,2018-08-25,3,151.0,290.61,27425.93,Shipped,Poultry,1,S24_2360,Small,WALMART,80949,Active
10299,2019-09-30,6,128.0,290.61,23159.6,Shipped,Poultry,1,S24_2360,Small,WALMART,80949,Active
10281,2019-08-19,2,136.0,230.74,19768.78,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,80949,Active
10155,2018-10-06,6,131.0,243.64,21339.44,Shipped,Beef,1,S24_2841,Small,WALMART,80949,Active
10339,2019-11-23,12,140.0,243.64,22809.04,Shipped,Beef,1,S24_2841,Medium,WALMART,80949,Active
10225,2019-02-22,3,152.0,207.0,19483.42,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,80949,Active
10287,2019-08-30,6,152.0,207.0,19525.13,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,80949,Active
10367,2020-01-12,2,151.0,207.0,19357.38,Shipped,Fresh Produce Vegetables,1,S24_2972,Medium,WALMART,80949,Active
10339,2019-11-23,13,155.0,299.08,31183.64,Shipped,Fresh Produce Fruits,1,S24_3151,Large,WALMART,80949,Active
10225,2019-02-22,8,124.0,244.47,17591.33,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,80949,Active
10287,2019-08-30,11,95.0,244.47,13507.53,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,80949,Active
10155,2018-10-06,7,120.0,261.2,20159.55,Shipped,Fresh Produce Fruits,1,S24_3420,Small,WALMART,80949,Active
10339,2019-11-23,14,121.0,261.2,20294.69,Shipped,Fresh Produce Fruits,1,S24_3420,Small,WALMART,80949,Active
10155,2018-10-06,12,129.0,318.65,25655.02,Shipped,Fresh Produce Fruits,1,S24_3816,Small,WALMART,80949,Active
10339,2019-11-23,16,146.0,318.65,29215.1,Shipped,Fresh Produce Fruits,1,S24_3816,Small,WALMART,80949,Active
10225,2019-02-22,4,149.0,272.35,26639.75,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,80949,Active
10287,2019-08-30,7,120.0,272.35,21565.7,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,80949,Active
10155,2018-10-06,4,148.0,247.51,21698.52,Shipped,Beef,1,S24_3949,Medium,WALMART,80949,Active
10339,2019-11-23,11,152.0,247.51,22288.09,Shipped,Beef,1,S24_3949,Medium,WALMART,80949,Active
10408,2020-04-22,1,125.0,244.29,15085.86,Shipped,Fresh Produce Fruits,1,S24_3969,Small,WALMART,80949,Active
10145,2018-08-25,15,148.0,267.62,27270.48,Shipped,Beef,1,S24_4278,Small,WALMART,80949,Active
10225,2019-02-22,13,169.0,287.79,34808.55,Shipped,Fresh Produce Vegetables,1,S24_4620,Medium,WALMART,80949,Active
10287,2019-08-30,16,118.0,287.79,24369.77,Shipped,Fresh Produce Vegetables,1,S24_4620,Medium,WALMART,80949,Active
10299,2019-09-30,1,130.0,287.79,26815.68,Shipped,Fresh Produce Vegetables,1,S24_4620,Small,WALMART,80949,Active
10281,2019-08-19,8,135.0,281.17,24491.41,Shipped,Pork,1,S32_1268,Small,WALMART,80949,Active
10145,2018-08-25,12,136.0,267.17,24717.99,Shipped,Poultry,1,S32_1374,Medium,WALMART,80949,Active
10318,2019-11-02,7,132.0,267.17,24098.8,Shipped,Poultry,1,S32_1374,Medium,WALMART,80949,Active
10145,2018-08-25,1,117.0,221.58,16181.28,Shipped,Poultry,1,S32_2206,Small,WALMART,80949,Active
10299,2019-09-30,4,113.0,221.58,15587.72,Shipped,Poultry,1,S32_2206,Small,WALMART,80949,Active
10281,2019-08-19,3,154.0,246.02,26070.5,Shipped,Pork,1,S32_2509,Small,WALMART,80949,Active
10272,2019-07-20,6,128.0,272.35,22831.19,Shipped,Bread,1,S32_3207,Small,WALMART,80949,Active
10258,2019-06-15,2,134.0,246.59,20777.59,Shipped,Pork,1,S32_3522,Small,WALMART,80949,Active
10281,2019-08-19,12,111.0,246.59,17295.9,Shipped,Pork,1,S32_3522,Small,WALMART,80949,Active
10145,2018-08-25,4,129.0,312.01,25315.22,Shipped,Poultry,1,S32_4485,Medium,WALMART,80949,Active
10299,2019-09-30,7,154.0,312.01,30272.97,Shipped,Poultry,1,S32_4485,Medium,WALMART,80949,Active
10272,2019-07-20,4,118.0,270.34,17539.62,Shipped,Bread,1,S50_1514,Small,WALMART,80949,Active
10372,2020-01-26,9,134.0,270.34,19851.96,Shipped,Bread,1,S50_1514,Small,WALMART,80949,Active
10145,2018-08-25,2,134.0,274.14,23620.18,Shipped,Poultry,1,S50_4713,Medium,WALMART,80949,Active
10299,2019-09-30,5,119.0,274.14,20982.34,Shipped,Poultry,1,S50_4713,Medium,WALMART,80949,Active
10339,2019-11-23,5,105.0,247.13,15372.43,Shipped,Dairy,1,S700_1138,Small,WALMART,80949,Active
10372,2020-01-26,2,158.0,272.84,31148.54,Shipped,Dairy,1,S700_1938,Medium,WALMART,80949,Active
10155,2018-10-06,9,109.0,261.46,18907.55,Shipped,Dairy,1,S700_2047,Small,WALMART,80949,Active
10339,2019-11-23,15,135.0,261.46,23434.8,Shipped,Dairy,1,S700_2047,Medium,WALMART,80949,Active
10155,2018-10-06,2,127.0,266.05,23752.53,Shipped,Beef,1,S700_2466,Small,WALMART,80949,Active
10339,2019-11-23,9,154.0,251.11,25461.76,Shipped,Dairy,1,S700_2610,Medium,WALMART,80949,Active
10258,2019-06-15,1,167.0,315.53,35753.36,Shipped,Fresh Produce Vegetables,1,S700_2824,Medium,WALMART,80949,Active
10281,2019-08-19,11,131.0,315.53,28098.98,Shipped,Fresh Produce Vegetables,1,S700_2824,Small,WALMART,80949,Active
10145,2018-08-25,13,122.0,302.14,23576.56,Shipped,Beef,1,S700_2834,Small,WALMART,80949,Active
10318,2019-11-02,8,164.0,302.14,31662.97,Shipped,Beef,1,S700_2834,Large,WALMART,80949,Active
10155,2018-10-06,1,163.0,292.04,29872.33,Shipped,Beef,1,S700_3167,Medium,WALMART,80949,Active
10155,2018-10-06,3,155.0,272.64,28388.09,Shipped,Beef,1,S700_4002,Medium,WALMART,80949,Active
10339,2019-11-23,8,173.0,272.64,31660.68,Shipped,Beef,1,S700_4002,Small,WALMART,80949,Active
10155,2018-10-06,8,113.0,278.68,18397.21,Shipped,Beef,1,S72_1253,Small,WALMART,80949,Active
10339,2019-11-23,6,118.0,278.68,19202.43,Shipped,Beef,1,S72_1253,Small,WALMART,80949,Active
10159,2018-10-10,14,128.0,300.24,27201.03,Shipped,Poultry,1,S10_1678,Medium,COSTCO,36775,Active
10381,2020-02-17,3,129.0,339.82,28182.83,Shipped,Fresh Produce Vegetables,1,S10_1949,Large,COSTCO,36775,Active
10159,2018-10-10,17,151.0,286.12,27786.71,Shipped,Poultry,1,S10_2016,Medium,COSTCO,36775,Active
10159,2018-10-10,16,137.0,311.0,27879.43,Shipped,Poultry,1,S10_4698,Medium,COSTCO,36775,Active
10384,2020-02-23,4,124.0,310.79,26547.7,Shipped,Fresh Produce Vegetables,1,S10_4757,Medium,COSTCO,36775,Active
10381,2020-02-17,6,133.0,325.02,27528.24,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,COSTCO,36775,Active
10159,2018-10-10,2,144.0,278.43,27927.4,Shipped,Fresh Produce Vegetables,1,S12_1099,Large,COSTCO,36775,Active
10381,2020-02-17,1,116.0,318.79,25588.82,Shipped,Pork,1,S12_1666,Small,COSTCO,36775,Active
10159,2018-10-10,13,136.0,319.49,29818.6,Shipped,Poultry,1,S12_2823,Medium,COSTCO,36775,Active
10159,2018-10-10,3,127.0,263.16,22997.27,Shipped,Fresh Produce Vegetables,1,S12_3990,Small,COSTCO,36775,Active
10381,2020-02-17,2,142.0,307.19,29694.23,Shipped,Pork,1,S18_1097,Medium,COSTCO,36775,Active
10162,2018-10-18,2,140.0,313.33,29674.7,Shipped,Fresh Produce Fruits,1,S18_1342,Medium,COSTCO,36775,Active
10162,2018-10-18,1,158.0,260.11,28957.58,Shipped,Fresh Produce Fruits,1,S18_1367,Small,COSTCO,36775,Active
10381,2020-02-17,9,114.0,260.11,20937.83,Shipped,Fresh Produce Fruits,1,S18_1367,Small,COSTCO,36775,Active
10162,2018-10-18,9,108.0,308.06,22353.23,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,COSTCO,36775,Active
10162,2018-10-18,8,138.0,285.49,23310.64,Shipped,Fresh Produce Fruits,1,S18_2248,Small,COSTCO,36775,Active
10162,2018-10-18,6,130.0,258.5,23100.2,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,COSTCO,36775,Active
10381,2020-02-17,7,118.0,297.2,21513.85,Shipped,Pork,1,S18_2432,Small,COSTCO,36775,Active
10159,2018-10-10,18,132.0,259.06,20677.45,Shipped,Poultry,1,S18_2625,Small,COSTCO,36775,Active
10162,2018-10-18,3,152.0,337.6,32635.65,Shipped,Fresh Produce Fruits,1,S18_2795,Large,COSTCO,36775,Active
10381,2020-02-17,8,127.0,313.89,24522.96,Shipped,Fresh Produce Fruits,1,S18_2949,Medium,COSTCO,36775,Active
10381,2020-02-17,4,156.0,239.96,24464.6,Shipped,Fresh Produce Fruits,1,S18_2957,Small,COSTCO,36775,Active
10381,2020-02-17,5,152.0,273.79,25664.01,Shipped,Fresh Produce Fruits,1,S18_3136,Medium,COSTCO,36775,Active
10159,2018-10-10,5,108.0,262.07,17873.98,Shipped,Fresh Produce Vegetables,1,S18_3278,Small,COSTCO,36775,Active
10159,2018-10-10,4,130.0,293.09,27058.82,Shipped,Fresh Produce Vegetables,1,S18_3482,Medium,COSTCO,36775,Active
10159,2018-10-10,8,139.0,292.59,25932.86,Shipped,Poultry,1,S18_3782,Small,COSTCO,36775,Active
10162,2018-10-18,10,138.0,313.27,26940.79,Shipped,Fresh Produce Fruits,1,S18_4409,Medium,COSTCO,36775,Active
10159,2018-10-10,7,121.0,311.11,23284.42,Shipped,Fresh Produce Vegetables,1,S18_4721,Medium,COSTCO,36775,Active
10159,2018-10-10,15,160.0,332.68,35409.93,Shipped,Poultry,1,S24_1578,Medium,COSTCO,36775,Active
10162,2018-10-18,5,123.0,215.72,17141.81,Shipped,Fresh Produce Fruits,1,S24_1937,Small,COSTCO,36775,Active
10384,2020-02-23,3,132.0,339.28,29143.14,Shipped,Dairy,1,S24_2011,Small,COSTCO,36775,Active
10162,2018-10-18,4,162.0,239.33,22404.84,Shipped,Fresh Produce Fruits,1,S24_2022,Small,COSTCO,36775,Active
10159,2018-10-10,11,138.0,290.61,25033.73,Shipped,Poultry,1,S24_2360,Small,COSTCO,36775,Active
10384,2020-02-23,2,152.0,299.08,30655.09,Shipped,Fresh Produce Fruits,1,S24_3151,Medium,COSTCO,36775,Active
10159,2018-10-10,1,132.0,244.47,18662.56,Shipped,Fresh Produce Vegetables,1,S24_3371,Medium,COSTCO,36775,Active
10162,2018-10-18,7,132.0,244.29,15930.67,Shipped,Fresh Produce Fruits,1,S24_3969,Small,COSTCO,36775,Active
10159,2018-10-10,6,147.0,287.79,30293.31,Shipped,Fresh Produce Vegetables,1,S24_4620,Small,COSTCO,36775,Active
10159,2018-10-10,9,125.0,221.58,17309.31,Shipped,Poultry,1,S32_2206,Small,COSTCO,36775,Active
10159,2018-10-10,12,124.0,312.01,24370.16,Shipped,Poultry,1,S32_4485,Small,COSTCO,36775,Active
10159,2018-10-10,10,146.0,274.14,25678.93,Shipped,Poultry,1,S50_4713,Small,COSTCO,36775,Active
10384,2020-02-23,1,136.0,272.84,26764.59,Shipped,Dairy,1,S700_1938,Medium,COSTCO,36775,Active
10168,2018-10-28,1,150.0,300.24,31932.37,Shipped,Poultry,1,S10_1678,Medium,WALMART,82219,Active
10309,2019-10-15,5,153.0,300.24,32472.59,Shipped,Poultry,1,S10_1678,Medium,WALMART,82219,Active
10103,2018-01-29,11,150.0,339.82,32654.57,Shipped,Fresh Produce Vegetables,1,S10_1949,Medium,WALMART,82219,Active
10126,2018-05-28,11,129.0,339.82,28094.45,Shipped,Fresh Produce Vegetables,1,S10_1949,Large,WALMART,82219,Active
10140,2018-07-24,11,124.0,339.82,27026.33,Shipped,Fresh Produce Vegetables,1,S10_1949,Large,WALMART,82219,Active
10322,2019-11-04,1,126.0,339.82,27420.21,Shipped,Fresh Produce Vegetables,1,S10_1949,Medium,WALMART,82219,Active
10168,2018-10-28,4,150.0,286.12,27693.44,Shipped,Poultry,1,S10_2016,Medium,WALMART,82219,Active
10168,2018-10-28,3,126.0,311.0,25793.38,Shipped,Poultry,1,S10_4698,Medium,WALMART,82219,Active
10362,2020-01-05,4,116.0,311.0,23727.86,Shipped,Poultry,1,S10_4698,Medium,WALMART,82219,Active
10325,2019-11-05,6,169.0,310.79,36162.89,Shipped,Fresh Produce Vegetables,1,S10_4757,Medium,WALMART,82219,Active
10103,2018-01-29,4,130.0,325.02,26880.84,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,WALMART,82219,Active
10126,2018-05-28,4,116.0,325.02,23945.62,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,WALMART,82219,Active
10140,2018-07-24,4,144.0,325.02,29731.48,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,WALMART,82219,Active
10322,2019-11-04,8,133.0,325.02,27605.44,Shipped,Fresh Produce Vegetables,1,S10_4962,Small,WALMART,82219,Active
10325,2019-11-05,8,119.0,305.44,22014.29,Shipped,Fresh Produce Vegetables,1,S12_1108,Small,WALMART,82219,Active
10348,2019-11-01,8,147.0,305.44,27219.25,Shipped,Fresh Produce Vegetables,1,S12_1108,Small,WALMART,82219,Active
10103,2018-01-29,8,119.0,318.79,26316.0,Shipped,Pork,1,S12_1666,Medium,WALMART,82219,Active
10126,2018-05-28,8,142.0,318.79,31412.08,Shipped,Pork,1,S12_1666,Small,WALMART,82219,Active
10140,2018-07-24,8,158.0,318.79,35090.23,Shipped,Pork,1,S12_1666,Medium,WALMART,82219,Active
10322,2019-11-04,9,116.0,318.79,25603.51,Shipped,Pork,1,S12_1666,Medium,WALMART,82219,Active
10309,2019-10-15,4,110.0,319.49,24230.17,Shipped,Poultry,1,S12_2823,Medium,WALMART,82219,Active
10362,2020-01-05,1,102.0,319.49,22388.28,Shipped,Poultry,1,S12_2823,Medium,WALMART,82219,Active
10348,2019-11-01,4,166.0,273.59,30173.88,Shipped,Fresh Produce Vegetables,1,S12_3148,Medium,WALMART,82219,Active
10325,2019-11-05,1,112.0,314.47,23759.08,Shipped,Fresh Produce Vegetables,1,S12_3891,Small,WALMART,82219,Active
10192,2018-11-20,16,124.0,296.21,25065.88,Shipped,Fresh Produce Vegetables,1,S12_4675,Medium,WALMART,82219,Active
10103,2018-01-29,10,138.0,307.19,28827.66,Shipped,Pork,1,S18_1097,Medium,WALMART,82219,Active
10126,2018-05-28,10,150.0,307.19,31277.78,Shipped,Pork,1,S18_1097,Medium,WALMART,82219,Active
10140,2018-07-24,10,113.0,307.19,23550.22,Shipped,Pork,1,S18_1097,Medium,WALMART,82219,Active
10322,2019-11-04,10,102.0,307.19,21370.53,Shipped,Pork,1,S18_1097,Small,WALMART,82219,Active
10192,2018-11-20,11,121.0,293.15,21797.49,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,82219,Active
10322,2019-11-04,14,140.0,313.33,29614.08,Shipped,Fresh Produce Fruits,1,S18_1342,Medium,WALMART,82219,Active
10126,2018-05-28,17,147.0,260.11,26900.26,Shipped,Fresh Produce Fruits,1,S18_1367,Small,WALMART,82219,Active
10322,2019-11-04,5,152.0,260.11,27858.17,Shipped,Fresh Produce Fruits,1,S18_1367,Small,WALMART,82219,Active
10192,2018-11-20,7,143.0,287.14,24520.9,Shipped,Fresh Produce Vegetables,1,S18_1589,Medium,WALMART,82219,Active
10100,2018-01-06,3,124.0,308.06,25638.61,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,WALMART,82219,Active
10214,2019-01-26,7,,,,Shipped,,1,,Medium,WALMART,82219,Active
10192,2018-11-20,15,148.0,292.78,26608.79,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,WALMART,82219,Active
10192,2018-11-20,10,128.0,322.51,26880.75,Shipped,Fresh Produce Vegetables,1,S18_1984,Large,WALMART,82219,Active
10100,2018-01-06,2,134.0,285.49,22631.61,Shipped,Fresh Produce Fruits,1,S18_2248,Medium,WALMART,82219,Active
10214,2019-01-26,6,116.0,285.49,19735.97,Shipped,Fresh Produce Fruits,1,S18_2248,Small,WALMART,82219,Active
10214,2019-01-26,4,127.0,258.5,22600.03,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,WALMART,82219,Active
10322,2019-11-04,6,160.0,258.5,28566.63,Shipped,Fresh Produce Fruits,1,S18_2325,Large,WALMART,82219,Active
10103,2018-01-29,2,102.0,297.2,18595.76,Shipped,Pork,1,S18_2432,Small,WALMART,82219,Active
10126,2018-05-28,2,128.0,297.2,23351.01,Shipped,Pork,1,S18_2432,Small,WALMART,82219,Active
10140,2018-07-24,2,156.0,297.2,28349.82,Shipped,Pork,1,S18_2432,Small,WALMART,82219,Active
10322,2019-11-04,11,132.0,297.2,23981.07,Shipped,Pork,1,S18_2432,Small,WALMART,82219,Active
10168,2018-10-28,9,130.0,289.57,22655.96,Shipped,Beef,1,S18_2581,Small,WALMART,82219,Active
